1.108943, 1, 120.182222, 0.84131, 1.656805, 1.068389, 10.684303, 4.296986, 20.926809, 46692.034189, 25709.173988, 15123.3552, 10584.858574, 10756.74482, 10437.927389, 9852.955833, 7245.707986, 4502.307783, 23909.681516, 21735.277683, 3792.661793
1.106256, 1, 120.155442, 0.851181, 1.653535, 1.068533, 10.673877, 4.298573, 20.830134, 46578.907813, 25646.885102, 15197.74441, 10530.176154, 10730.68256, 10534.575708, 9833.364325, 7223.592122, 4508.533341, 23851.752489, 21682.616861, 3756.29212
1.104487, 1, 120.885563, 0.847579, 1.640804, 1.070585, 10.588607, 4.274641, 20.62496, 46504.429175, 25666.623404, 15139.131743, 10509.195044, 10735.614813, 10382.178812, 9818.890004, 7190.298265, 4484.217681, 23813.614356, 21647.947101, 3749.048912
1.099993, 1, 120.797385, 0.84645, 1.629245, 1.070844, 10.546729, 4.246028, 20.462732, 46315.205776, 25562.187293, 15039.998568, 10466.433174, 10683.685579, 10339.934012, 9778.938039, 7129.315326, 4476.970954, 23716.71804, 21559.862768, 3701.256441
1.098055, 1, 120.753666, 0.849247, 1.631098, 1.070276, 10.56408, 4.259081, 20.48389, 46233.609249, 25517.15303, 15045.550738, 10482.552051, 10651.134526, 10321.718013, 9763.905607, 7127.45182, 4463.59423, 23674.935038, 21521.879613, 3711.920303
1.09455, 1, 120.104424, 0.849344, 1.640267, 1.070142, 10.574889, 4.273346, 20.537374, 46086.02654, 25435.699294, 14975.320635, 10439.27423, 10671.862501, 10305.188282, 9736.022295, 7131.336806, 4454.81873, 23599.361877, 21453.179257, 3732.667117
1.09463, 1, 120.113207, 0.849044, 1.640387, 1.07022, 10.575663, 4.273659, 20.538875, 46089.39641, 25437.559185, 14976.415649, 10440.037563, 10672.642841, 10305.941811, 9736.734205, 7131.858258, 4455.144472, 23601.087493, 21454.747941, 3732.940055
1.094889, 1, 120.052886, 0.849387, 1.64103, 1.069405, 10.577685, 4.273033, 20.586915, 46100.281007, 25443.566709, 14978.535806, 10442.476969, 10675.163017, 10308.37552, 9739.033135, 7133.542562, 4456.195897, 23606.661302, 21459.814854, 3733.821654
1.09111, 1, 119.772252, 0.844737, 1.630993, 1.066338, 10.539462, 4.264761, 20.409483, 45941.18289, 25355.757704, 14954.294196, 10402.642209, 10597.41167, 10270.073816, 9705.422306, 7100.758585, 4446.273186, 23525.191692, 21385.754287, 3771.421413
1.0919, 1, 119.942455, 0.842782, 1.625093, 1.065475, 10.517721, 4.256608, 20.371583, 45974.43842, 25374.112149, 14917.679495, 10400.34497, 10605.079197, 10277.500655, 9712.447872, 7131.527296, 4449.491145, 23542.221033, 21401.234939, 3734.679282
